INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2012-10-15T21:00:00-00:00,2012-10-15T22:00:00-00:00,7,2012-10-15,15,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,32915.85,7DA,1
2012-10-15T20:00:00-00:00,2012-10-15T21:00:00-00:00,7,2012-10-15,14,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,32234.65,7DA,1
2012-10-15T10:00:00-00:00,2012-10-15T11:00:00-00:00,7,2012-10-15,4,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,19755.95,7DA,1
2012-10-16T05:00:00-00:00,2012-10-16T06:00:00-00:00,7,2012-10-15,23,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,27156.04,7DA,1
2012-10-15T13:00:00-00:00,2012-10-15T14:00:00-00:00,7,2012-10-15,7,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,24499.11,7DA,1
2012-10-16T04:00:00-00:00,2012-10-16T05:00:00-00:00,7,2012-10-15,22,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,30015.8,7DA,1
2012-10-16T02:00:00-00:00,2012-10-16T03:00:00-00:00,7,2012-10-15,20,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,33398.39,7DA,1
2012-10-15T19:00:00-00:00,2012-10-15T20:00:00-00:00,7,2012-10-15,13,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,31437.03,7DA,1
2012-10-16T01:00:00-00:00,2012-10-16T02:00:00-00:00,7,2012-10-15,19,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,32858.81,7DA,1
2012-10-15T14:00:00-00:00,2012-10-15T15:00:00-00:00,7,2012-10-15,8,0,7DA,CA ISO-TAC,Demand Forecast 7-Day Ahead,SYS_FCST_7DA_MW,0,26128.94,7DA,1
